sales_id,buyer_id,supplier_id,organization_id,product_id,project_id,quantity,total_amount_usd,sale_date,payment_mode,status
SALE03714,BUY010,SUP007,ORG008,PRD007,PRJ001,18,6922.98,2020-08-30,UPI,Pending
SALE03715,BUY008,SUP001,ORG007,PRD008,PRJ008,44,191147.44,2020-06-22,UPI,Pending
SALE03716,BUY009,SUP006,ORG001,PRD008,PRJ002,71,308442.46,2021-06-28,Credit Card,Cancelled
SALE03717,BUY007,SUP005,ORG009,PRD003,PRJ006,62,228579.74,2021-10-16,Wire Transfer,Pending
SALE03718,BUY004,SUP003,ORG004,PRD003,PRJ001,79,291254.83,2020-07-16,Wire Transfer,Pending
SALE03719,BUY009,SUP004,ORG001,PRD009,PRJ001,90,274091.4,2023-09-15,PayPal,Cancelled
SALE03720,BUY005,SUP004,ORG006,PRD005,PRJ009,64,55327.36,2025-04-02,Bank Transfer,Completed
SALE03721,BUY002,SUP008,ORG004,PRD010,PRJ010,22,78530.32,2025-10-24,Credit Card,Pending
SALE03722,BUY006,SUP007,ORG007,PRD010,PRJ009,8,28556.48,2024-12-24,Wire Transfer,Completed
SALE03723,BUY001,SUP001,ORG001,PRD007,PRJ005,22,8461.42,2025-07-01,Bank Transfer,Cancelled
SALE03724,BUY008,SUP001,ORG001,PRD005,PRJ002,89,76939.61,2023-04-17,UPI,Pending
SALE03725,BUY003,SUP008,ORG003,PRD003,PRJ009,61,224892.97,2024-01-15,PayPal,Cancelled
SALE03726,BUY006,SUP010,ORG009,PRD010,PRJ008,23,82099.88,2022-11-17,UPI,Pending
SALE03727,BUY005,SUP003,ORG007,PRD001,PRJ005,95,183848.75,2021-03-19,Wire Transfer,Pending
SALE03728,BUY003,SUP007,ORG006,PRD006,PRJ002,47,40625.39,2025-08-18,Wire Transfer,Pending
SALE03729,BUY008,SUP001,ORG006,PRD001,PRJ007,17,32899.25,2025-04-25,Credit Card,Cancelled
SALE03730,BUY006,SUP005,ORG004,PRD004,PRJ009,22,66735.46,2023-09-02,PayPal,Pending
SALE03731,BUY007,SUP002,ORG009,PRD006,PRJ004,96,82979.52,2021-10-15,Bank Transfer,Pending
SALE03732,BUY009,SUP008,ORG010,PRD001,PRJ002,70,135467.5,2021-07-16,Credit Card,Completed
SALE03733,BUY005,SUP002,ORG009,PRD001,PRJ005,40,77410.0,2022-10-09,Credit Card,Pending
SALE03734,BUY010,SUP002,ORG006,PRD010,PRJ002,88,314121.28,2024-06-14,PayPal,Completed
SALE03735,BUY010,SUP010,ORG008,PRD004,PRJ005,83,251774.69,2022-04-09,Credit Card,Pending
SALE03736,BUY003,SUP001,ORG009,PRD001,PRJ006,98,189654.5,2021-10-12,Wire Transfer,Cancelled
SALE03737,BUY009,SUP009,ORG010,PRD008,PRJ008,89,386639.14,2021-01-20,PayPal,Cancelled
SALE03738,BUY008,SUP002,ORG001,PRD005,PRJ010,94,81262.06,2020-11-09,UPI,Pending
SALE03739,BUY003,SUP005,ORG003,PRD010,PRJ010,74,264147.44,2025-07-23,Credit Card,Pending
SALE03740,BUY005,SUP004,ORG009,PRD003,PRJ004,97,357616.69,2022-05-09,PayPal,Pending
SALE03741,BUY009,SUP005,ORG009,PRD002,PRJ007,68,323578.0,2023-07-22,Wire Transfer,Cancelled
SALE03742,BUY004,SUP010,ORG001,PRD010,PRJ006,79,281995.24,2020-10-25,PayPal,Pending
SALE03743,BUY009,SUP001,ORG010,PRD001,PRJ003,65,125791.25,2020-11-29,PayPal,Pending
SALE03744,BUY010,SUP010,ORG006,PRD005,PRJ009,13,11238.37,2023-12-15,Wire Transfer,Cancelled
SALE03745,BUY006,SUP008,ORG003,PRD008,PRJ010,83,360573.58,2024-04-01,UPI,Pending
SALE03746,BUY006,SUP005,ORG009,PRD009,PRJ004,22,67000.12,2022-03-25,Wire Transfer,Completed
SALE03747,BUY008,SUP001,ORG006,PRD002,PRJ003,84,399714.0,2023-12-02,PayPal,Cancelled
SALE03748,BUY008,SUP002,ORG007,PRD001,PRJ004,43,83215.75,2024-08-06,Bank Transfer,Completed
SALE03749,BUY002,SUP003,ORG010,PRD007,PRJ001,80,30768.8,2022-08-30,PayPal,Pending
SALE03750,BUY010,SUP004,ORG001,PRD010,PRJ008,36,128504.16,2023-05-19,Credit Card,Completed
SALE03751,BUY010,SUP002,ORG005,PRD003,PRJ006,65,239640.05,2025-06-04,Credit Card,Completed
SALE03752,BUY003,SUP007,ORG005,PRD001,PRJ003,75,145143.75,2020-07-21,PayPal,Pending
SALE03753,BUY004,SUP005,ORG001,PRD010,PRJ005,99,353386.44,2022-06-20,Wire Transfer,Completed
SALE03754,BUY001,SUP010,ORG010,PRD002,PRJ007,4,19034.0,2020-09-10,UPI,Completed
SALE03755,BUY004,SUP002,ORG008,PRD005,PRJ009,37,31986.13,2021-01-02,Credit Card,Pending
SALE03756,BUY008,SUP004,ORG005,PRD004,PRJ002,57,172905.51,2023-09-28,PayPal,Cancelled
SALE03757,BUY007,SUP001,ORG005,PRD006,PRJ007,5,4321.85,2022-06-14,UPI,Cancelled
SALE03758,BUY002,SUP007,ORG007,PRD002,PRJ002,43,204615.5,2023-07-19,PayPal,Cancelled
SALE03759,BUY004,SUP009,ORG004,PRD002,PRJ007,85,404472.5,2023-04-30,PayPal,Cancelled
SALE03760,BUY001,SUP001,ORG001,PRD004,PRJ007,67,203239.81,2024-06-14,UPI,Pending
SALE03761,BUY006,SUP004,ORG001,PRD003,PRJ009,28,103229.56,2023-07-13,UPI,Pending
SALE03762,BUY005,SUP010,ORG009,PRD005,PRJ005,36,31121.64,2020-07-10,Wire Transfer,Cancelled
SALE03763,BUY008,SUP007,ORG009,PRD002,PRJ009,48,228408.0,2025-04-06,UPI,Completed
SALE03764,BUY003,SUP010,ORG010,PRD005,PRJ007,68,58785.32,2021-03-12,Credit Card,Cancelled
SALE03765,BUY006,SUP006,ORG002,PRD001,PRJ007,33,63863.25,2020-01-25,Credit Card,Cancelled
SALE03766,BUY006,SUP008,ORG008,PRD005,PRJ009,47,40631.03,2022-05-30,Bank Transfer,Pending
SALE03767,BUY003,SUP002,ORG007,PRD006,PRJ004,45,38896.65,2020-05-20,PayPal,Completed
SALE03768,BUY006,SUP010,ORG007,PRD001,PRJ008,4,7741.0,2020-09-27,PayPal,Completed
SALE03769,BUY004,SUP005,ORG008,PRD007,PRJ002,22,8461.42,2020-05-27,Bank Transfer,Cancelled
SALE03770,BUY005,SUP004,ORG003,PRD001,PRJ004,59,114179.75,2021-01-24,Bank Transfer,Pending
SALE03771,BUY010,SUP007,ORG007,PRD004,PRJ004,22,66735.46,2021-10-01,Wire Transfer,Completed
SALE03772,BUY007,SUP002,ORG004,PRD007,PRJ005,79,30384.19,2025-08-18,UPI,Pending
SALE03773,BUY007,SUP002,ORG001,PRD006,PRJ006,93,80386.41,2020-11-29,PayPal,Cancelled
SALE03774,BUY005,SUP006,ORG007,PRD010,PRJ009,81,289134.36,2022-01-24,Credit Card,Completed
SALE03775,BUY009,SUP007,ORG010,PRD005,PRJ010,80,69159.2,2020-11-11,Credit Card,Pending
SALE03776,BUY003,SUP010,ORG004,PRD001,PRJ009,40,77410.0,2020-03-14,Wire Transfer,Cancelled
SALE03777,BUY006,SUP008,ORG004,PRD010,PRJ001,34,121365.04,2024-03-13,Wire Transfer,Completed
SALE03778,BUY004,SUP003,ORG005,PRD003,PRJ004,46,169591.42,2022-05-31,PayPal,Completed
SALE03779,BUY008,SUP009,ORG010,PRD001,PRJ002,48,92892.0,2020-06-08,PayPal,Cancelled
SALE03780,BUY006,SUP004,ORG003,PRD001,PRJ003,22,42575.5,2025-07-21,Wire Transfer,Completed
SALE03781,BUY008,SUP002,ORG004,PRD006,PRJ005,66,57048.42,2025-01-14,PayPal,Completed
SALE03782,BUY005,SUP001,ORG003,PRD006,PRJ006,73,63099.01,2020-06-13,Bank Transfer,Cancelled
SALE03783,BUY010,SUP007,ORG010,PRD009,PRJ007,73,222318.58,2020-12-16,UPI,Completed
SALE03784,BUY004,SUP005,ORG008,PRD007,PRJ010,15,5769.15,2025-02-13,PayPal,Completed
SALE03785,BUY006,SUP002,ORG007,PRD004,PRJ008,1,3033.43,2025-02-11,Credit Card,Cancelled
SALE03786,BUY005,SUP003,ORG002,PRD004,PRJ009,66,200206.38,2020-07-02,Wire Transfer,Cancelled
SALE03787,BUY006,SUP001,ORG002,PRD006,PRJ010,25,21609.25,2020-04-22,PayPal,Pending
SALE03788,BUY008,SUP009,ORG010,PRD001,PRJ010,46,89021.5,2023-08-19,PayPal,Cancelled
SALE03789,BUY002,SUP008,ORG004,PRD004,PRJ006,34,103136.62,2025-11-13,UPI,Completed
SALE03790,BUY008,SUP002,ORG009,PRD001,PRJ001,46,89021.5,2020-01-22,Wire Transfer,Pending
SALE03791,BUY007,SUP001,ORG002,PRD007,PRJ004,88,33845.68,2025-05-19,PayPal,Pending
SALE03792,BUY004,SUP005,ORG001,PRD002,PRJ010,59,280751.5,2021-08-27,Credit Card,Cancelled
SALE03793,BUY006,SUP004,ORG001,PRD006,PRJ004,49,42354.13,2024-05-08,Bank Transfer,Cancelled
SALE03794,BUY004,SUP001,ORG002,PRD008,PRJ004,37,160737.62,2023-01-09,PayPal,Completed
SALE03795,BUY007,SUP004,ORG007,PRD001,PRJ001,7,13546.75,2021-02-13,UPI,Cancelled
SALE03796,BUY005,SUP008,ORG005,PRD010,PRJ010,11,39265.16,2025-01-01,UPI,Cancelled
SALE03797,BUY005,SUP008,ORG005,PRD008,PRJ009,99,430081.74,2023-03-22,Credit Card,Pending
SALE03798,BUY008,SUP003,ORG006,PRD008,PRJ002,22,95573.72,2025-04-16,UPI,Completed
SALE03799,BUY001,SUP001,ORG005,PRD007,PRJ009,28,10769.08,2022-12-15,Bank Transfer,Cancelled
SALE03800,BUY005,SUP007,ORG010,PRD001,PRJ009,7,13546.75,2020-06-13,UPI,Pending
SALE03801,BUY009,SUP001,ORG008,PRD008,PRJ010,58,251967.08,2022-07-23,PayPal,Cancelled
SALE03802,BUY007,SUP005,ORG006,PRD007,PRJ007,14,5384.54,2024-02-19,PayPal,Pending
SALE03803,BUY009,SUP004,ORG008,PRD009,PRJ005,57,173591.22,2020-10-25,Wire Transfer,Cancelled
SALE03804,BUY007,SUP004,ORG009,PRD004,PRJ009,59,178972.37,2022-02-03,UPI,Completed
SALE03805,BUY005,SUP005,ORG005,PRD010,PRJ005,13,46404.28,2022-01-02,Credit Card,Pending
SALE03806,BUY006,SUP005,ORG002,PRD003,PRJ001,6,22120.62,2025-11-20,PayPal,Pending
SALE03807,BUY005,SUP006,ORG005,PRD004,PRJ004,5,15167.15,2020-03-20,Bank Transfer,Pending
SALE03808,BUY009,SUP006,ORG004,PRD004,PRJ007,82,248741.26,2023-01-14,UPI,Cancelled
SALE03809,BUY007,SUP003,ORG006,PRD006,PRJ010,44,38032.28,2024-09-23,Credit Card,Cancelled
SALE03810,BUY004,SUP004,ORG004,PRD003,PRJ005,84,309688.68,2021-07-08,Bank Transfer,Completed
SALE03811,BUY005,SUP010,ORG008,PRD007,PRJ010,32,12307.52,2021-02-28,Credit Card,Pending
SALE03812,BUY009,SUP002,ORG001,PRD004,PRJ007,88,266941.84,2025-09-06,Bank Transfer,Cancelled
SALE03813,BUY005,SUP007,ORG001,PRD001,PRJ009,75,145143.75,2022-02-04,Wire Transfer,Pending
SALE03814,BUY007,SUP004,ORG010,PRD006,PRJ010,85,73471.45,2025-04-13,UPI,Completed
SALE03815,BUY010,SUP003,ORG009,PRD003,PRJ002,47,173278.19,2021-12-19,Wire Transfer,Completed
SALE03816,BUY010,SUP007,ORG005,PRD009,PRJ006,39,118772.94,2020-09-02,Bank Transfer,Cancelled
SALE03817,BUY001,SUP007,ORG004,PRD007,PRJ006,10,3846.1,2022-05-21,PayPal,Cancelled
SALE03818,BUY006,SUP008,ORG008,PRD007,PRJ005,64,24615.04,2024-08-21,Credit Card,Completed
SALE03819,BUY007,SUP002,ORG007,PRD007,PRJ006,5,1923.05,2023-04-09,Credit Card,Completed
SALE03820,BUY006,SUP003,ORG001,PRD009,PRJ004,62,188818.52,2021-08-25,Wire Transfer,Cancelled
SALE03821,BUY004,SUP004,ORG002,PRD004,PRJ009,14,42468.02,2022-07-18,PayPal,Pending
SALE03822,BUY002,SUP005,ORG001,PRD002,PRJ007,18,85653.0,2024-04-06,Wire Transfer,Completed
SALE03823,BUY003,SUP008,ORG009,PRD006,PRJ005,47,40625.39,2023-12-30,Credit Card,Completed
SALE03824,BUY008,SUP003,ORG001,PRD007,PRJ009,29,11153.69,2021-04-27,Wire Transfer,Pending
SALE03825,BUY006,SUP010,ORG010,PRD001,PRJ005,53,102568.25,2024-02-07,Bank Transfer,Cancelled
SALE03826,BUY009,SUP008,ORG005,PRD010,PRJ004,46,164199.76,2025-08-26,Credit Card,Cancelled
SALE03827,BUY008,SUP009,ORG006,PRD010,PRJ009,92,328399.52,2022-04-13,Wire Transfer,Cancelled
SALE03828,BUY010,SUP010,ORG009,PRD007,PRJ004,46,17692.06,2022-05-10,UPI,Completed
SALE03829,BUY003,SUP004,ORG001,PRD010,PRJ010,92,328399.52,2020-08-03,PayPal,Cancelled
SALE03830,BUY003,SUP004,ORG003,PRD009,PRJ009,61,185773.06,2022-07-01,UPI,Pending
SALE03831,BUY003,SUP009,ORG002,PRD003,PRJ001,89,328122.53,2024-03-06,PayPal,Pending
SALE03832,BUY007,SUP001,ORG007,PRD007,PRJ003,65,24999.65,2022-03-06,Wire Transfer,Pending
SALE03833,BUY010,SUP005,ORG010,PRD006,PRJ007,19,16423.03,2021-07-21,PayPal,Cancelled
SALE03834,BUY002,SUP001,ORG004,PRD009,PRJ005,66,201000.36,2022-07-04,PayPal,Cancelled
SALE03835,BUY005,SUP006,ORG004,PRD010,PRJ004,4,14278.24,2025-03-20,Bank Transfer,Pending
SALE03836,BUY008,SUP004,ORG009,PRD003,PRJ001,26,95856.02,2025-05-10,Bank Transfer,Cancelled
SALE03837,BUY003,SUP004,ORG010,PRD010,PRJ003,22,78530.32,2020-06-28,UPI,Cancelled
SALE03838,BUY010,SUP007,ORG003,PRD008,PRJ001,46,199835.96,2020-08-27,Bank Transfer,Cancelled
SALE03839,BUY010,SUP006,ORG002,PRD009,PRJ009,59,179682.14,2022-06-13,Wire Transfer,Completed
SALE03840,BUY007,SUP002,ORG006,PRD001,PRJ005,95,183848.75,2023-05-22,Bank Transfer,Completed
SALE03841,BUY005,SUP004,ORG005,PRD002,PRJ002,70,333095.0,2022-04-16,Wire Transfer,Completed
SALE03842,BUY008,SUP002,ORG006,PRD001,PRJ003,20,38705.0,2020-06-15,PayPal,Pending
SALE03843,BUY001,SUP007,ORG003,PRD009,PRJ001,78,237545.88,2020-08-11,Bank Transfer,Pending
SALE03844,BUY005,SUP009,ORG006,PRD006,PRJ001,59,50997.83,2022-01-13,UPI,Cancelled
SALE03845,BUY009,SUP001,ORG002,PRD002,PRJ007,77,366404.5,2022-05-04,Bank Transfer,Pending
SALE03846,BUY004,SUP008,ORG004,PRD006,PRJ010,80,69149.6,2025-03-16,Wire Transfer,Cancelled
SALE03847,BUY003,SUP007,ORG003,PRD007,PRJ002,92,35384.12,2024-01-20,Credit Card,Pending
SALE03848,BUY007,SUP009,ORG008,PRD009,PRJ006,27,82227.42,2024-06-23,Bank Transfer,Pending
SALE03849,BUY003,SUP008,ORG008,PRD003,PRJ007,41,151157.57,2025-10-20,Wire Transfer,Cancelled
SALE03850,BUY005,SUP005,ORG003,PRD006,PRJ001,56,48404.72,2020-04-08,Credit Card,Completed
SALE03851,BUY009,SUP008,ORG010,PRD002,PRJ002,100,475850.0,2023-10-30,Bank Transfer,Pending
SALE03852,BUY006,SUP004,ORG002,PRD003,PRJ009,3,11060.31,2020-04-04,UPI,Pending
SALE03853,BUY008,SUP003,ORG007,PRD006,PRJ001,24,20744.88,2022-06-03,PayPal,Completed
SALE03854,BUY009,SUP002,ORG009,PRD002,PRJ008,73,347370.5,2023-11-11,Wire Transfer,Completed
SALE03855,BUY001,SUP007,ORG008,PRD002,PRJ008,5,23792.5,2020-05-24,Bank Transfer,Pending
SALE03856,BUY003,SUP009,ORG002,PRD008,PRJ008,63,273688.38,2020-05-28,Bank Transfer,Cancelled
SALE03857,BUY004,SUP006,ORG010,PRD010,PRJ006,70,249869.2,2023-09-19,UPI,Pending
SALE03858,BUY009,SUP004,ORG009,PRD006,PRJ005,23,19880.51,2023-08-02,Wire Transfer,Completed
SALE03859,BUY006,SUP006,ORG006,PRD003,PRJ003,21,77422.17,2025-08-20,Bank Transfer,Pending
SALE03860,BUY002,SUP007,ORG001,PRD010,PRJ005,81,289134.36,2020-06-22,PayPal,Completed
SALE03861,BUY010,SUP005,ORG009,PRD001,PRJ003,79,152884.75,2023-03-04,Bank Transfer,Cancelled
SALE03862,BUY009,SUP004,ORG005,PRD005,PRJ003,90,77804.1,2025-04-21,PayPal,Cancelled
SALE03863,BUY010,SUP003,ORG006,PRD007,PRJ009,44,16922.84,2025-01-03,PayPal,Pending
SALE03864,BUY009,SUP007,ORG006,PRD007,PRJ006,40,15384.4,2025-09-03,UPI,Pending
SALE03865,BUY006,SUP009,ORG005,PRD007,PRJ010,26,9999.86,2022-10-28,Bank Transfer,Pending
SALE03866,BUY008,SUP001,ORG009,PRD008,PRJ009,37,160737.62,2023-12-01,PayPal,Cancelled
SALE03867,BUY009,SUP009,ORG010,PRD010,PRJ003,97,346247.32,2021-09-12,Bank Transfer,Completed
SALE03868,BUY005,SUP006,ORG003,PRD007,PRJ010,79,30384.19,2022-05-04,UPI,Pending
SALE03869,BUY009,SUP009,ORG006,PRD006,PRJ001,25,21609.25,2022-06-13,PayPal,Completed
SALE03870,BUY010,SUP001,ORG001,PRD008,PRJ006,9,39098.34,2023-07-28,Bank Transfer,Cancelled
SALE03871,BUY009,SUP003,ORG004,PRD004,PRJ001,51,154704.93,2022-11-04,PayPal,Pending
SALE03872,BUY002,SUP002,ORG003,PRD010,PRJ001,42,149921.52,2020-01-12,Wire Transfer,Completed
SALE03873,BUY002,SUP008,ORG002,PRD006,PRJ006,40,34574.8,2021-04-14,Credit Card,Cancelled
SALE03874,BUY005,SUP003,ORG009,PRD007,PRJ006,36,13845.96,2023-05-16,PayPal,Cancelled
SALE03875,BUY002,SUP002,ORG008,PRD005,PRJ007,44,38037.56,2022-04-10,UPI,Completed
SALE03876,BUY008,SUP008,ORG006,PRD007,PRJ005,90,34614.9,2025-09-26,UPI,Pending
SALE03877,BUY004,SUP004,ORG004,PRD005,PRJ008,17,14696.33,2020-06-07,Credit Card,Cancelled
SALE03878,BUY008,SUP003,ORG001,PRD008,PRJ006,43,186803.18,2025-08-04,Bank Transfer,Cancelled
SALE03879,BUY007,SUP002,ORG008,PRD005,PRJ003,27,23341.23,2024-03-26,Wire Transfer,Pending
SALE03880,BUY004,SUP010,ORG007,PRD008,PRJ003,99,430081.74,2020-02-24,Wire Transfer,Completed
SALE03881,BUY005,SUP003,ORG005,PRD003,PRJ004,57,210145.89,2023-11-21,PayPal,Cancelled
SALE03882,BUY002,SUP009,ORG006,PRD003,PRJ006,27,99542.79,2020-02-13,Bank Transfer,Cancelled
SALE03883,BUY010,SUP008,ORG006,PRD010,PRJ006,86,306982.16,2020-04-16,Credit Card,Pending
SALE03884,BUY009,SUP009,ORG009,PRD001,PRJ007,68,131597.0,2023-03-03,Credit Card,Pending
SALE03885,BUY009,SUP010,ORG006,PRD010,PRJ006,98,349816.88,2024-01-31,UPI,Completed
SALE03886,BUY004,SUP010,ORG010,PRD010,PRJ008,81,289134.36,2020-01-15,UPI,Cancelled
SALE03887,BUY010,SUP007,ORG001,PRD001,PRJ006,69,133532.25,2020-08-19,PayPal,Cancelled
SALE03888,BUY009,SUP009,ORG006,PRD007,PRJ010,60,23076.6,2024-04-09,Wire Transfer,Completed
SALE03889,BUY010,SUP010,ORG004,PRD003,PRJ007,85,313375.45,2021-01-22,Bank Transfer,Pending
SALE03890,BUY005,SUP005,ORG008,PRD005,PRJ009,93,80397.57,2022-05-03,Credit Card,Cancelled
SALE03891,BUY010,SUP007,ORG010,PRD006,PRJ007,79,68285.23,2020-01-06,Wire Transfer,Cancelled
SALE03892,BUY005,SUP008,ORG010,PRD004,PRJ006,62,188072.66,2024-01-26,PayPal,Pending
SALE03893,BUY008,SUP002,ORG009,PRD006,PRJ006,77,66556.49,2020-08-05,Bank Transfer,Pending
SALE03894,BUY002,SUP006,ORG009,PRD009,PRJ003,92,280182.32,2024-06-05,UPI,Completed
SALE03895,BUY004,SUP007,ORG003,PRD003,PRJ009,73,269134.21,2025-11-29,Bank Transfer,Cancelled
SALE03896,BUY008,SUP002,ORG003,PRD007,PRJ009,25,9615.25,2023-03-04,PayPal,Pending
SALE03897,BUY008,SUP002,ORG005,PRD003,PRJ002,37,136410.49,2021-05-08,PayPal,Completed
SALE03898,BUY002,SUP003,ORG004,PRD005,PRJ010,45,38902.05,2025-05-11,Bank Transfer,Pending
SALE03899,BUY007,SUP005,ORG003,PRD007,PRJ005,58,22307.38,2024-02-23,Credit Card,Pending
SALE03900,BUY010,SUP001,ORG009,PRD010,PRJ008,10,35695.6,2023-08-30,Credit Card,Pending
SALE03901,BUY008,SUP008,ORG003,PRD004,PRJ002,48,145604.64,2020-07-31,Bank Transfer,Cancelled
SALE03902,BUY009,SUP001,ORG002,PRD007,PRJ005,6,2307.66,2023-06-05,UPI,Cancelled
SALE03903,BUY006,SUP006,ORG001,PRD006,PRJ009,17,14694.29,2025-03-25,PayPal,Cancelled
SALE03904,BUY003,SUP004,ORG009,PRD002,PRJ008,27,128479.5,2022-01-30,UPI,Pending
SALE03905,BUY004,SUP007,ORG003,PRD007,PRJ008,60,23076.6,2023-10-14,UPI,Completed
SALE03906,BUY004,SUP002,ORG002,PRD001,PRJ007,88,170302.0,2021-11-25,Wire Transfer,Completed
SALE03907,BUY004,SUP003,ORG005,PRD004,PRJ006,10,30334.3,2025-08-06,PayPal,Cancelled
SALE03908,BUY009,SUP003,ORG003,PRD004,PRJ007,38,115270.34,2022-02-11,PayPal,Cancelled
SALE03909,BUY009,SUP008,ORG002,PRD007,PRJ008,89,34230.29,2020-11-30,UPI,Cancelled
SALE03910,BUY008,SUP005,ORG008,PRD007,PRJ003,82,31538.02,2022-05-09,UPI,Cancelled
SALE03911,BUY002,SUP005,ORG008,PRD007,PRJ009,8,3076.88,2021-03-27,Credit Card,Pending
SALE03912,BUY001,SUP006,ORG001,PRD004,PRJ002,19,57635.17,2025-08-04,UPI,Pending
SALE03913,BUY009,SUP007,ORG001,PRD005,PRJ010,45,38902.05,2025-01-12,PayPal,Completed
SALE03914,BUY004,SUP001,ORG001,PRD009,PRJ001,26,79181.96,2024-05-11,PayPal,Pending
SALE03915,BUY006,SUP004,ORG010,PRD006,PRJ006,30,25931.1,2020-07-20,Credit Card,Pending
SALE03916,BUY001,SUP009,ORG006,PRD001,PRJ004,6,11611.5,2022-05-08,Credit Card,Cancelled
SALE03917,BUY002,SUP003,ORG007,PRD008,PRJ009,46,199835.96,2024-12-31,PayPal,Completed
SALE03918,BUY009,SUP002,ORG008,PRD006,PRJ002,47,40625.39,2024-12-16,PayPal,Completed
SALE03919,BUY002,SUP006,ORG003,PRD001,PRJ002,35,67733.75,2023-03-30,Wire Transfer,Cancelled
SALE03920,BUY008,SUP003,ORG006,PRD007,PRJ002,73,28076.53,2020-03-18,UPI,Cancelled
SALE03921,BUY005,SUP001,ORG003,PRD005,PRJ010,52,44953.48,2022-12-26,Wire Transfer,Cancelled
SALE03922,BUY003,SUP010,ORG009,PRD004,PRJ006,81,245707.83,2023-04-13,Wire Transfer,Completed
SALE03923,BUY005,SUP008,ORG002,PRD001,PRJ003,98,189654.5,2023-07-17,PayPal,Pending
SALE03924,BUY002,SUP001,ORG002,PRD007,PRJ007,3,1153.83,2023-04-10,Wire Transfer,Cancelled
SALE03925,BUY010,SUP005,ORG003,PRD010,PRJ009,64,228451.84,2021-03-14,Bank Transfer,Completed
SALE03926,BUY008,SUP002,ORG002,PRD001,PRJ008,13,25158.25,2022-09-02,Wire Transfer,Pending
SALE03927,BUY001,SUP006,ORG010,PRD006,PRJ009,53,45811.61,2020-01-08,Bank Transfer,Pending
SALE03928,BUY008,SUP010,ORG009,PRD002,PRJ009,79,375921.5,2022-04-08,Wire Transfer,Pending
SALE03929,BUY009,SUP004,ORG003,PRD005,PRJ003,15,12967.35,2022-03-18,Credit Card,Cancelled
SALE03930,BUY007,SUP010,ORG003,PRD006,PRJ006,89,76928.93,2023-11-15,UPI,Pending
SALE03931,BUY004,SUP008,ORG004,PRD001,PRJ002,77,149014.25,2025-08-18,Wire Transfer,Completed
SALE03932,BUY009,SUP008,ORG006,PRD009,PRJ010,89,271045.94,2024-06-06,PayPal,Cancelled
SALE03933,BUY002,SUP002,ORG008,PRD005,PRJ008,83,71752.67,2025-03-15,PayPal,Completed
SALE03934,BUY007,SUP009,ORG008,PRD001,PRJ006,54,104503.5,2022-07-21,Credit Card,Cancelled
SALE03935,BUY006,SUP005,ORG003,PRD004,PRJ005,79,239640.97,2021-11-24,Wire Transfer,Completed
SALE03936,BUY007,SUP007,ORG001,PRD008,PRJ004,61,264999.86,2023-11-26,Credit Card,Pending
SALE03937,BUY007,SUP006,ORG008,PRD005,PRJ008,7,6051.43,2020-08-26,Bank Transfer,Pending
SALE03938,BUY006,SUP006,ORG005,PRD004,PRJ005,90,273008.7,2020-03-29,Bank Transfer,Cancelled
SALE03939,BUY009,SUP004,ORG010,PRD005,PRJ001,58,50140.42,2022-10-03,UPI,Completed
SALE03940,BUY006,SUP002,ORG009,PRD008,PRJ007,78,338852.28,2024-04-08,Wire Transfer,Completed
SALE03941,BUY008,SUP008,ORG003,PRD009,PRJ007,71,216227.66,2021-05-23,PayPal,Cancelled
SALE03942,BUY005,SUP002,ORG001,PRD001,PRJ003,6,11611.5,2020-06-12,Credit Card,Cancelled
SALE03943,BUY007,SUP010,ORG007,PRD001,PRJ004,58,112244.5,2023-05-10,Wire Transfer,Completed
SALE03944,BUY006,SUP002,ORG010,PRD003,PRJ001,49,180651.73,2025-09-14,Bank Transfer,Pending
SALE03945,BUY001,SUP006,ORG003,PRD005,PRJ005,41,35444.09,2025-10-24,Wire Transfer,Pending
SALE03946,BUY001,SUP001,ORG006,PRD009,PRJ002,92,280182.32,2022-12-01,Bank Transfer,Pending
SALE03947,BUY003,SUP006,ORG003,PRD003,PRJ009,57,210145.89,2021-02-07,UPI,Completed
SALE03948,BUY006,SUP006,ORG010,PRD007,PRJ001,79,30384.19,2024-08-23,Bank Transfer,Cancelled
SALE03949,BUY003,SUP004,ORG009,PRD005,PRJ010,15,12967.35,2022-07-26,Credit Card,Cancelled
SALE03950,BUY005,SUP006,ORG005,PRD005,PRJ004,5,4322.45,2022-07-17,Wire Transfer,Cancelled
SALE03951,BUY005,SUP005,ORG001,PRD004,PRJ008,20,60668.6,2021-04-29,PayPal,Cancelled
SALE03952,BUY002,SUP007,ORG004,PRD004,PRJ008,26,78869.18,2023-12-21,UPI,Cancelled
SALE03953,BUY002,SUP001,ORG003,PRD004,PRJ009,6,18200.58,2025-11-23,Wire Transfer,Completed
SALE03954,BUY001,SUP001,ORG008,PRD010,PRJ007,72,257008.32,2021-08-24,Bank Transfer,Pending
SALE03955,BUY004,SUP004,ORG002,PRD010,PRJ009,86,306982.16,2021-10-02,UPI,Completed
SALE03956,BUY008,SUP007,ORG001,PRD007,PRJ009,14,5384.54,2024-03-04,UPI,Completed
SALE03957,BUY005,SUP008,ORG004,PRD007,PRJ005,10,3846.1,2025-07-02,Credit Card,Pending
SALE03958,BUY002,SUP004,ORG009,PRD010,PRJ002,59,210604.04,2022-01-09,Bank Transfer,Pending
